id,psp_id,psp_canale,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto,modello,ultima_modifica_data,ora
35004285,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,84507570152,Comune di Lodi,26900,LO,75,04/01/2025,ads_mensa_scolastica,3,04/01/2025 08:43:56 AM,8
35004284,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,23.7,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:43:49 AM,8
35004283,SIGPITM1XXX,,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,30,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:43:49 AM,8
35004282,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,17.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:43:45 AM,8
35004281,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,198.56,04/01/2025,ALER_PV,3,04/01/2025 08:43:42 AM,8
35004280,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,113.52,04/01/2025,Tassa Auto,3,04/01/2025 08:43:39 AM,8
35004276,BIC32698,,LIS Pay SPA,01516690151,Comune di Barlassina,20825,MB,12,04/01/2025,canonelucevotiva,3,04/01/2025 08:43:26 AM,8
35004275,CIPBITMM,,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.83,04/01/2025,solleciti,3,04/01/2025 08:43:24 AM,8
35004272,BIC32698,,LIS Pay SPA,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,97.6,04/01/2025,ATS321_FAT_VET,3,04/01/2025 08:43:19 AM,8
35004270,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,21.94,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:43:15 AM,8
35004269,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.98,04/01/2025,pedaggi,3,04/01/2025 08:43:05 AM,8
35004267,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,12.49,04/01/2025,solleciti,3,04/01/2025 08:43:03 AM,8
35004266,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,280.99,04/01/2025,ALER_PV,3,04/01/2025 08:43:03 AM,8
35004265,BIC32698,,LIS Pay SPA,00685130163,Comune di Mapello,24030,BG,46,04/01/2025,rifiuti_incorso,3,04/01/2025 08:42:58 AM,8
35004264,BIC32698,,LIS Pay SPA,00178480208,Comune di Suzzara,46029,MN,60,04/01/2025,SP_TRASPORTO_SCOLASTICO,3,04/01/2025 08:42:52 AM,8
35004263,BIC32698,,LIS Pay SPA,00178480208,Comune di Suzzara,46029,MN,60,04/01/2025,SP_TRASPORTO_SCOLASTICO,3,04/01/2025 08:42:51 AM,8
35004262,BIC32698,,LIS Pay SPA,00232910166,Comune di Dalmine,24044,BG,50.32,04/01/2025,sspasti,3,04/01/2025 08:42:33 AM,8
35004253,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.49,04/01/2025,solleciti,3,04/01/2025 08:42:08 AM,8
35004252,BIC32698,,LIS Pay SPA,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,191.34,04/01/2025,ALER_LO,3,04/01/2025 08:42:08 AM,8
35004251,SIGPITM1XXX,,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 08:42:04 AM,8
35004250,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,38.3,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:41:41 AM,8
35004249,SIGPITM1XXX,,MOONEY S.P.A.,80005370137,Comune di Como,22100,CO,33.9,04/01/2025,meg_violazioni_cds,3,04/01/2025 08:41:35 AM,8
35004248,PPAYITR1XXX,,Postepay,00347880163,Comune di Sovere,24060,BG,121.1,04/01/2025,in_violazione_cds,3,04/01/2025 08:41:30 AM,8
35004244,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,87.5,04/01/2025,ads_servsocioeduc,3,04/01/2025 08:41:10 AM,8
35004243,SIGPITM1XXX,,MOONEY S.P.A.,03775820982,ASST della Franciacorta,25032,BS,25,04/01/2025,ASST722_PARK,3,04/01/2025 08:41:06 AM,8
35004238,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.56,04/01/2025,solleciti,3,04/01/2025 08:40:29 AM,8
35004236,PPAYITR1XXX,,Postepay,00566690137,Comune di Oggiono,23848,LC,140,04/01/2025,SP_TRASPORTO_SCOLASTICO,3,04/01/2025 08:40:21 AM,8
35004235,ABI03032,,Credito Emiliano SpA.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.71,04/01/2025,solleciti,3,04/01/2025 08:40:18 AM,8
35004234,PPAYITR1XXX,,Postepay,80018470171,Comune di Roncadelle,25030,BS,178.5,04/01/2025,mg_sociale_cedepp,3,04/01/2025 08:40:11 AM,8
35004232,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,74.3,04/01/2025,ts_verbali_cds,3,04/01/2025 08:40:02 AM,8
35004231,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,87.5,04/01/2025,ads_servsocioeduc,3,04/01/2025 08:40:02 AM,8
35004230,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,04/01/2025,solleciti,3,04/01/2025 08:39:49 AM,8
35004229,PPAYITR1XXX,,Postepay,00839830171,Comune di Toscolano Maderno,25088,BS,336.96,04/01/2025,servizi_sociali,3,04/01/2025 08:39:49 AM,8
35004227,BIC32698,,LIS Pay SPA,00988200143,ATS della Montagna,23100,SO,8.54,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 08:39:44 AM,8
35004224,BIC32698,,LIS Pay SPA,80008750178,Provincia di Brescia,25121,BS,35.9,04/01/2025,os_verbali_pp,3,04/01/2025 08:39:36 AM,8
35004222,PPAYITR1XXX,,Postepay,00623530136,Comune di Lecco,23900,LC,864,04/01/2025,mg_cimiteriali,3,04/01/2025 08:39:24 AM,8
35004221,BIC32698,,LIS Pay SPA,01310880156,Comune di Abbiategrasso,20081,MI,143.55,04/01/2025,mg_affitti_progel,3,04/01/2025 08:39:22 AM,8
35004219,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,108,04/01/2025,Tassa Auto,3,04/01/2025 08:39:16 AM,8
35004218,BIC32698,,LIS Pay SPA,00566590139,Comune di Lomazzo,22074,CO,18.2,04/01/2025,mg_violazioni_cds,3,04/01/2025 08:39:15 AM,8
35004217,PPAYITR1XXX,,Postepay,00623530136,Comune di Lecco,23900,LC,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 08:39:11 AM,8
35004216,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,75.43,04/01/2025,ts_verbali_cds,3,04/01/2025 08:39:07 AM,8
35004213,SIGPITM1XXX,,MOONEY S.P.A.,85001870188,Comune di Vigevano,27029,PV,65,04/01/2025,syg_salme,3,04/01/2025 08:38:47 AM,8
35004212,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.56,04/01/2025,solleciti,3,04/01/2025 08:38:44 AM,8
35004211,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,00761890177,Comune di Brescia,25121,BS,238.49,04/01/2025,mensascolasticaprimaria,3,04/01/2025 08:38:33 AM,8
35004210,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,122,04/01/2025,ALER_LO,3,04/01/2025 08:38:21 AM,8
35004209,CIPBITMM,,Nexi,00324770189,Comune di Mortara,27036,PV,91,04/01/2025,SS_MENSE,3,04/01/2025 08:38:20 AM,8
35004208,PPAYITR1XXX,,Postepay,00309270122,Comune di Cairate,21050,VA,82,04/01/2025,TB_RIFIUTI,3,04/01/2025 08:38:03 AM,8
35004207,PPAYITR1XXX,,Postepay,00468090188,Comune di Travaco' Siccomario,27020,PV,22,04/01/2025,cie,3,04/01/2025 08:37:57 AM,8
35004206,BIC32698,,LIS Pay SPA,80008750178,Provincia di Brescia,25121,BS,44.4,04/01/2025,os_verbali_pp,3,04/01/2025 08:37:57 AM,8
35004205,BPMOIT22,,BPER Banca S.p.A.,03775660982,ASST del Garda,25015,BS,10,04/01/2025,ASST723_S_CONCORSI,3,04/01/2025 08:37:48 AM,8
35004204,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,15.4,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:37:43 AM,8
35004203,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.22,04/01/2025,solleciti,3,04/01/2025 08:37:32 AM,8
35004202,CIPBITMM,,Nexi,85001870188,Comune di Vigevano,27029,PV,16,04/01/2025,cv_fiere,3,04/01/2025 08:37:31 AM,8
35004201,CIPBITMM,,Nexi,85001870188,Comune di Vigevano,27029,PV,22,04/01/2025,cv_fiere,3,04/01/2025 08:37:31 AM,8
35004198,PPAYITR1XXX,,Postepay,83005620154,Comune di Limbiate,20812,MB,55,04/01/2025,mg_rifiuti_ac,3,04/01/2025 08:37:12 AM,8
35004197,ABI03069,,Intesa Sanpaolo S.p.A,00309270122,Comune di Cairate,21050,VA,237,04/01/2025,TB_RIFIUTI,3,04/01/2025 08:37:10 AM,8
35004196,SIGPITM1XXX,,MOONEY S.P.A.,84507570152,Comune di Lodi,26900,LO,16.23,04/01/2025,servizicimiteriali,3,04/01/2025 08:37:08 AM,8
35004195,PPAYITR1XXX,,Postepay,83503270155,Comune di Inzago,20065,MI,45.95,04/01/2025,in_violazione_cds,3,04/01/2025 08:37:07 AM,8
35004194,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,359.28,04/01/2025,ALER_PV,3,04/01/2025 08:37:07 AM,8
35004192,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,77.14,04/01/2025,solleciti,3,04/01/2025 08:37:03 AM,8
35004190,BPMOIT22,,BPER Banca S.p.A.,03775430980,ATS di Brescia,25124,BS,40.5,04/01/2025,ATS326_TICKET,3,04/01/2025 08:37:00 AM,8
35004189,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,323.98,04/01/2025,mensascolasticaprimaria,3,04/01/2025 08:36:51 AM,8
35004188,PPAYITR1XXX,,Postepay,00855610176,Comune di Mazzano,25080,BS,28.7,04/01/2025,in_violazione_cds,3,04/01/2025 08:36:50 AM,8
35004187,BIC32698,,LIS Pay SPA,00323920199,Comune di Persico Dosimo,26043,CR,30.26,04/01/2025,sch_lucevotiva,3,04/01/2025 08:36:42 AM,8
35004185,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,99.87,04/01/2025,ALER_LO,3,04/01/2025 08:36:31 AM,8
35004183,ABI03069,,Intesa Sanpaolo S.p.A,00744080177,Comune di Idro,25074,BS,22.21,04/01/2025,sv_dirittisegreteria,3,04/01/2025 08:36:17 AM,8
35004182,SIGPITM1XXX,,MOONEY S.P.A.,03366130155,Comune di Arese,20044,MI,75,04/01/2025,gi_spese,3,04/01/2025 08:36:08 AM,8
35004181,SIGPITM1XXX,,MOONEY S.P.A.,03366130155,Comune di Arese,20044,MI,352.74,04/01/2025,gi_affitti,3,04/01/2025 08:36:04 AM,8
35004179,SIGPITM1XXX,,MOONEY S.P.A.,03366130155,Comune di Arese,20044,MI,352.74,04/01/2025,gi_affitti,3,04/01/2025 08:35:55 AM,8
35004178,SIGPITM1XXX,,MOONEY S.P.A.,03366130155,Comune di Arese,20044,MI,75,04/01/2025,gi_spese,3,04/01/2025 08:35:52 AM,8
35004177,ABI08324,,BANCA CENTROPADANA CRED. COOP.,84507570152,Comune di Lodi,26900,LO,55,04/01/2025,ads_mensa_scolastica,3,04/01/2025 08:35:51 AM,8
35004174,BIC32698,,LIS Pay SPA,00323920199,Comune di Persico Dosimo,26043,CR,45.39,04/01/2025,sch_lucevotiva,3,04/01/2025 08:35:44 AM,8
35004172,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,5.1,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:35:39 AM,8
35004171,BPMOIT22,,BPER Banca S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,04/01/2025,solleciti,3,04/01/2025 08:35:38 AM,8
35004169,SIGPITM1XXX,,MOONEY S.P.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,50,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:35:24 AM,8
35004168,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,04/01/2025,solleciti,3,04/01/2025 08:34:53 AM,8
35004165,CIPBITMM,,Nexi,85001870188,Comune di Vigevano,27029,PV,16,04/01/2025,cv_fiere,3,04/01/2025 08:34:14 AM,8
35004164,CIPBITMM,,Nexi,85001870188,Comune di Vigevano,27029,PV,22,04/01/2025,cv_fiere,3,04/01/2025 08:34:14 AM,8
35004162,SIGPITM1XXX,,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.14,04/01/2025,solleciti,3,04/01/2025 08:34:03 AM,8
35004161,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,97.03,04/01/2025,ALER_PV,3,04/01/2025 08:33:58 AM,8
35004158,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,04/01/2025,solleciti,3,04/01/2025 08:33:49 AM,8
35004157,BCITITMM,,Intesa Sanpaolo S.p.A,00563380138,Comune di Bellano,23822,LC,55,04/01/2025,app_mensascolastica,3,04/01/2025 08:33:47 AM,8
35004155,POSOIT22XXX,,Banca Popolare di Sondrio,04114450168,ASST di Bergamo Ovest,24047,BG,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:33:34 AM,8
35004150,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,00761890177,Comune di Brescia,25121,BS,166.73,04/01/2025,mensascolasticaprimaria,3,04/01/2025 08:33:09 AM,8
35004149,BPPIITRRXXX,,Poste Italiane S.p.A.,01566130157,Comune di Cogliate,20815,MB,150,04/01/2025,TB_RIFIUTI,3,04/01/2025 08:33:05 AM,8
35004148,PPAYITR1XXX,,Postepay,80008750178,Provincia di Brescia,25121,BS,57,04/01/2025,os_verbali_pp,3,04/01/2025 08:33:05 AM,8
35004147,BIC32698,,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,121.1,04/01/2025,violazionecodicestrada,3,04/01/2025 08:33:04 AM,8
35004144,BCITITMM,,Intesa Sanpaolo S.p.A,00233930130,Comune di Cantù,22063,CO,55,04/01/2025,mensascolastica,3,04/01/2025 08:32:37 AM,8
35004139,BIC32698,,LIS Pay SPA,00988200143,ATS della Montagna,23100,SO,8.54,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 08:32:02 AM,8
35004136,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,296.7,04/01/2025,Tassa Auto,3,04/01/2025 08:31:54 AM,8
35004135,BIC32698,,LIS Pay SPA,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,7.81,04/01/2025,sin_sollecito,3,04/01/2025 08:31:51 AM,8
35004134,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,135,04/01/2025,Tassa Auto,3,04/01/2025 08:31:47 AM,8
35004132,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,39.4,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:31:03 AM,8
35004131,PPAYITR1XXX,,Postepay,80050050154,Regione Lombardia,20124,MI,157.38,04/01/2025,Tassa Auto,3,04/01/2025 08:30:59 AM,8
35004129,SIGPITM1XXX,,MOONEY S.P.A.,05017630152,ARIA S.p.A.,20124,MI,80,04/01/2025,CURIT ricarica portafoglio,3,04/01/2025 08:30:52 AM,8
35004125,PPAYITR1XXX,,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.83,04/01/2025,solleciti,3,04/01/2025 08:30:38 AM,8
35004124,SIGPITM1XXX,,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,330.73,04/01/2025,mensascolasticaprimaria,3,04/01/2025 08:30:35 AM,8
35004123,ABI03069,,Intesa Sanpaolo S.p.A,85001870188,Comune di Vigevano,27029,PV,115,04/01/2025,acm_mensascuola,3,04/01/2025 08:30:27 AM,8
35004120,PPAYITR1XXX,,Postepay,09314190969,ATS della Brianza,20900,MB,121.39,04/01/2025,ATS324_ECOFIN,3,04/01/2025 08:30:02 AM,8
35004118,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.14,04/01/2025,solleciti,3,04/01/2025 08:29:53 AM,8
35004117,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,57,04/01/2025,ts_sanamm,3,04/01/2025 08:29:40 AM,8
35004116,PPAYITR1XXX,,Postepay,03510140126,ATS dell'Insubria,21100,VA,968.24,04/01/2025,ATS322_SAN_AMM,3,04/01/2025 08:29:39 AM,8
35004114,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,14.71,04/01/2025,solleciti,3,04/01/2025 08:29:29 AM,8
35004113,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,75.43,04/01/2025,ts_verbali_cds,3,04/01/2025 08:29:28 AM,8
35004112,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.58,04/01/2025,solleciti,3,04/01/2025 08:29:28 AM,8
35004111,PPAYITR1XXX,,Postepay,03686280136,Comune di Alta Valle Intelvi,22024,CO,37.8,04/01/2025,TC_SERVIZI_CIMITERIALI,3,04/01/2025 08:29:13 AM,8
35004110,BIC32698,,LIS Pay SPA,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,22.5,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:29:04 AM,8
35004108,BIC32698,,LIS Pay SPA,00296180185,Comune di Pavia,27100,PV,56.5,04/01/2025,ALER_C_PAVIA,3,04/01/2025 08:28:53 AM,8
35004107,PPAYITR1XXX,,Postepay,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,419.93,04/01/2025,ALER_PV,3,04/01/2025 08:28:53 AM,8
35004106,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,04/01/2025,solleciti,3,04/01/2025 08:28:52 AM,8
35004105,PPAYITR1XXX,,Postepay,00634160170,Comune di Rezzato,25086,BS,58.1,04/01/2025,in_violazione_cds,3,04/01/2025 08:28:38 AM,8
35004104,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,23,04/01/2025,Licenza di Pesca,3,04/01/2025 08:28:36 AM,8
35004098,PASCITMM,,Banca Monte dei Paschi di Siena,86502820151,Comune di Pero,20016,MI,29.4,04/01/2025,mg_violazioni_cds,3,04/01/2025 08:28:16 AM,8
35004095,SIGPITM1XXX,,MOONEY S.P.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:28:10 AM,8
35004094,PPAYITR1XXX,,Postepay,00309270122,Comune di Cairate,21050,VA,252,04/01/2025,TB_RIFIUTI,3,04/01/2025 08:27:57 AM,8
35004089,PPAYITR1XXX,,Postepay,01629400191,ASST di Cremona,26100,CR,30,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:27:11 AM,8
35004088,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,04114380167,ASST BERGAMO EST,24068,BG,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:27:06 AM,8
35004087,PPAYITR1XXX,,Postepay,09321970965,ASST Santi Paolo e Carlo,20142,MI,36,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:27:05 AM,8
35004085,PPAYITR1XXX,,Postepay,84503580155,Comune di Mediglia,20060,MI,63,04/01/2025,TB_RIFIUTI,3,04/01/2025 08:26:58 AM,8
35004084,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,216.72,04/01/2025,Tassa Auto,3,04/01/2025 08:26:58 AM,8
35004082,ABI08441,,Credito Cooperativo di Caravaggio Adda e Cremasco,84507570152,Comune di Lodi,26900,LO,76.77,04/01/2025,mg_violazioni_cds,3,04/01/2025 08:26:47 AM,8
35004079,BIC32698,,LIS Pay SPA,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,40,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:25:56 AM,8
35004076,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.68,04/01/2025,solleciti,3,04/01/2025 08:25:36 AM,8
35004074,BIC32698,,LIS Pay SPA,00761890177,Comune di Brescia,25121,BS,296.98,04/01/2025,mensascolasticaprimaria,3,04/01/2025 08:25:33 AM,8
35004073,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,80050050154,Regione Lombardia,20124,MI,23,04/01/2025,Licenza di Pesca,3,04/01/2025 08:25:31 AM,8
35004071,PPAYITR1XXX,,Postepay,00761890177,Comune di Brescia,25121,BS,175,04/01/2025,violazionecodicestrada,3,04/01/2025 08:25:29 AM,8
35004070,BIC32698,,LIS Pay SPA,83000130159,Comune di Cesano Maderno,20811,MB,229.7,04/01/2025,VU_CONTRAVVENZIONI,3,04/01/2025 08:25:24 AM,8
35004068,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,04/01/2025,solleciti,3,04/01/2025 08:25:21 AM,8
35004065,PPAYITR1XXX,,Postepay,00988200143,ATS della Montagna,23100,SO,24.88,04/01/2025,ATS323_ACC_ATTI,3,04/01/2025 08:24:47 AM,8
35004064,BIC32698,,LIS Pay SPA,80008750178,Provincia di Brescia,25121,BS,44.4,04/01/2025,os_verbali_pp,3,04/01/2025 08:24:43 AM,8
35004063,PPAYITR1XXX,,Postepay,03622110132,ASST Lariana,22100,CO,50,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:24:41 AM,8
35004062,PPAYITR1XXX,,Postepay,82001550167,Comune di Calolziocorte,23801,LC,217.51,04/01/2025,mun_violazioni_cds,3,04/01/2025 08:24:38 AM,8
35004061,SIGPITM1XXX,,MOONEY S.P.A.,00271270126,Comune di Induno Olona,21056,VA,29.4,04/01/2025,in_violazione_cds,3,04/01/2025 08:24:10 AM,8
35004057,BCITITMM,,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,188.34,04/01/2025,Tassa Auto,3,04/01/2025 08:23:53 AM,8
35004056,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,04/01/2025,solleciti,3,04/01/2025 08:23:28 AM,8
35004055,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,74.3,04/01/2025,ts_verbali_cds,3,04/01/2025 08:23:22 AM,8
35004054,BCITITMM,,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,70,04/01/2025,ads_mensa_scolastica,3,04/01/2025 08:23:20 AM,8
35004053,PPAYITR1XXX,,Postepay,85001870188,Comune di Vigevano,27029,PV,70.48,04/01/2025,ts_verbali_cds,3,04/01/2025 08:23:04 AM,8
35004049,BIC32698,,LIS Pay SPA,01310880156,Comune di Abbiategrasso,20081,MI,77.9,04/01/2025,violazionecodicestrada,3,04/01/2025 08:22:37 AM,8
35004045,SIGPITM1XXX,,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,23,04/01/2025,Licenza di Pesca,3,04/01/2025 08:22:20 AM,8
35004044,BIC32698,,LIS Pay SPA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,18.55,04/01/2025,solleciti,3,04/01/2025 08:22:09 AM,8
35004042,PPAYITR1XXX,,Postepay,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:22:02 AM,8
35004041,BPPIITRRXXX,,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.17,04/01/2025,solleciti,3,04/01/2025 08:22:00 AM,8
35004039,ABI01030,,Banca Monte dei Paschi di Siena,02481840201,ASST di Mantova,46100,MN,172,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:21:40 AM,8
35004038,SIGPITM1XXX,,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,200.18,04/01/2025,mensascolasticaprimaria,3,04/01/2025 08:21:34 AM,8
35004037,BIC32698,,LIS Pay SPA,09319650967,ASST Ovest Milanese,20025,MI,11.6,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:21:31 AM,8
35004034,BAPPIT21,,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,42.54,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:20:48 AM,8
35004033,SIGPITM1XXX,,MOONEY S.P.A.,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,221.66,04/01/2025,ALER_LO,3,04/01/2025 08:20:48 AM,8
35004032,BIC32698,,LIS Pay SPA,80005370137,Comune di Como,22100,CO,76.75,04/01/2025,meg_violazioni_cds,3,04/01/2025 08:20:45 AM,8
35004031,BIC32698,,LIS Pay SPA,09319690963,ASST Fatebenefratelli Sacco,20157,MI,158,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:20:40 AM,8
35004029,BIC32698,,LIS Pay SPA,82001750130,Comune di Lurago D'erba,22040,CO,50,04/01/2025,pj_mensascolastica,3,04/01/2025 08:20:30 AM,8
35004028,BIC32698,,LIS Pay SPA,84507570152,Comune di Lodi,26900,LO,97.26,04/01/2025,canonilocazione,3,04/01/2025 08:20:29 AM,8
35004026,ABI36080,,Admiral Pay IP S.r.l.,00847500170,Comune di Villanuova sul Clisi,25089,BS,55,04/01/2025,canoneunico,3,04/01/2025 08:20:23 AM,8
35004025,BNLIITRR,,Worldline Merchant Services Italia S.p.A.,03622120131,ASST di Lecco,23900,LC,17.9,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:20:22 AM,8
35004023,ABI02008,,Unicredit S.p.A,00945980175,Comune di Gussago,25064,BS,247.67,04/01/2025,in_violazione_cds,3,04/01/2025 08:19:59 AM,8
35004020,SIGPITM1XXX,,MOONEY S.P.A.,00178480208,Comune di Suzzara,46029,MN,108,04/01/2025,SP_TRASPORTO_SCOLASTICO,3,04/01/2025 08:19:31 AM,8
35004019,ABI03069,,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,92,04/01/2025,TICKET_SANITARIO,3,04/01/2025 08:19:22 AM,8
35004015,ABI03069,,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.4,04/01/2025,ts_sanamm,3,04/01/2025 08:18:56 AM,8
